"project_id","project_year","currently_requested_funds","plan_id","plan_name","global_clusters","organisation_ids","organisation_names","question","answer"
47765,2017,"556922",1153,"Mali 2017","Nutrition","4309","Cooperazione Internazionale - COOPI","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48910,2017,"1470000",1021,"Ukraine Humanitarian Response Plan 2017","Logistics","3049","World Food Programme","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
50671,2017,"490000",1117,"Pakistan Humanitarian Strategic Plan 2017","Water Sanitation Hygiene","3238","CARE International","Project Priority","Returnees"
50671,2017,"490000",1117,"Pakistan Humanitarian Strategic Plan 2017","Water Sanitation Hygiene","3238","CARE International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49179,2017,"1500000",424,"Republic of South Sudan 2017","Food Security","8569","Action Against Hunger - USA","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48130,2017,"18729794",430,"Nigeria 2017","Protection","2915","United Nations Children's Fund","Project Priority","High"
48130,2017,"18729794",430,"Nigeria 2017","Protection","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48010,2017,"450000",1152,"Niger 2017","Food Security","3001","International Rescue Committee","Subset Of Plan","Lake Chad Basin"
48010,2017,"450000",1152,"Niger 2017","Food Security","3001","International Rescue Committee","Project Priority","High"
48010,2017,"450000",1152,"Niger 2017","Food Security","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48047,2017,"1351965",430,"Nigeria 2017","Health","3001","International Rescue Committee","Project Priority","High"
48047,2017,"1351965",430,"Nigeria 2017","Health","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47600,2017,"533000",491,"Chad 2017","Nutrition","3001","International Rescue Committee","Subset Of Plan","Lake Chad Basin"
47600,2017,"533000",491,"Chad 2017","Nutrition","3001","International Rescue Committee","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
47403,2017,"4295047",489,"Cameroon 2017","Early Recovery","3001","International Rescue Committee","Project Priority","High"
47403,2017,"4295047",489,"Cameroon 2017","Early Recovery","3001","International Rescue Committee","Subset Of Plan","Lake Chad Basin"
47403,2017,"4295047",489,"Cameroon 2017","Early Recovery","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47855,2017,"974506",1153,"Mali 2017","Protection","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47855,2017,"974506",1153,"Mali 2017","Protection","3001","International Rescue Committee","Project Priority","High"
50166,2017,"6150000",1148,"Yemen Humanitarian Response Plan 2017","Health","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
52010,2017,"803292",1034,"Central African Republic 2017","Protection","3001","International Rescue Committee","Project Priority","B. High"
52010,2017,"803292",1034,"Central African Republic 2017","Protection","3001","International Rescue Committee","Custom Location","Multiple locations"
52010,2017,"803292",1034,"Central African Republic 2017","Protection","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49059,2017,"1200000",424,"Republic of South Sudan 2017","Protection","3001","International Rescue Committee","Project Priority","Not Applicable"
49059,2017,"1200000",424,"Republic of South Sudan 2017","Protection","3001","International Rescue Committee","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
50354,2017,"26309934",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3001","International Rescue Committee","Custom Location","Lebanon"
50354,2017,"26309934",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","3001","International Rescue Committee","Gender Marker","3-Not specified"
49627,2017,"7216263",45,"Syria Humanitarian Response Plan 2017","Health","3001","International Rescue Committee","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47465,2017,"603446",489,"Cameroon 2017","Protection","3369","Plan International","Response Type","Refugee"
47465,2017,"603446",489,"Cameroon 2017","Protection","3369","Plan International","Subset Of Plan","Lake Chad Basin"
47465,2017,"603446",489,"Cameroon 2017","Protection","3369","Plan International","Project Priority","High"
47465,2017,"603446",489,"Cameroon 2017","Protection","3369","Plan International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47768,2017,"1100000",1153,"Mali 2017","Water Sanitation Hygiene","3369","Plan International","Project Priority","High"
47768,2017,"1100000",1153,"Mali 2017","Water Sanitation Hygiene","3369","Plan International","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51959,2017,"544325",1034,"Central African Republic 2017","Education","3369","Plan International","Project Priority","B. High"
51959,2017,"544325",1034,"Central African Republic 2017","Education","3369","Plan International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48264,2017,"1300000",1140,"occupied Palestinian territory 2017","Early Recovery","2304","Islamic Relief Worldwide","Project Priority","Top"
48264,2017,"1300000",1140,"occupied Palestinian territory 2017","Early Recovery","2304","Islamic Relief Worldwide","Custom Location","Projects coverning just Gaza"
48264,2017,"1300000",1140,"occupied Palestinian territory 2017","Early Recovery","2304","Islamic Relief Worldwide","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50613,2017,"2000000",1117,"Pakistan Humanitarian Strategic Plan 2017","Early Recovery","1543","Islamic Relief Pakistan","Project Priority","Returnees"
50613,2017,"2000000",1117,"Pakistan Humanitarian Strategic Plan 2017","Early Recovery","1543","Islamic Relief Pakistan","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49411,2017,"2000000",45,"Syria Humanitarian Response Plan 2017","Health","2304","Islamic Relief Worldwide","Project Priority","N/A"
49411,2017,"2000000",45,"Syria Humanitarian Response Plan 2017","Health","2304","Islamic Relief Worldwide","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51015,2017,"1468527",1106,"Iraq 2017","Early Recovery","2304","Islamic Relief Worldwide","Subset Of Plan","B. Second-Line Response"
51015,2017,"1468527",1106,"Iraq 2017","Early Recovery","2304","Islamic Relief Worldwide","Project Priority","Medium"
51015,2017,"1468527",1106,"Iraq 2017","Early Recovery","2304","Islamic Relief Worldwide","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49119,2017,"10490704",424,"Republic of South Sudan 2017","Water Sanitation Hygiene","8582","Oxfam GB","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48065,2017,"2360016",430,"Nigeria 2017","Food Security","4309","Cooperazione Internazionale - COOPI","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50703,2017,"3400000",1126,"Kenya Flash Appeal 2017","Nutrition","2915","United Nations Children's Fund","Custom Location","NOT SPECIFIED"
50703,2017,"3400000",1126,"Kenya Flash Appeal 2017","Nutrition","2915","United Nations Children's Fund","Project Priority","NOT SPECIFIED"
50708,2017,"800000",1126,"Kenya Flash Appeal 2017","Protection","2915","United Nations Children's Fund","Custom Location","NOT SPECIFIED"
50708,2017,"800000",1126,"Kenya Flash Appeal 2017","Protection","2915","United Nations Children's Fund","Project Priority","NOT SPECIFIED"
50713,2017,"2300000",1126,"Kenya Flash Appeal 2017","Protection","4293","United Nations Population Fund","Custom Location","NOT SPECIFIED"
50713,2017,"2300000",1126,"Kenya Flash Appeal 2017","Protection","4293","United Nations Population Fund","Project Priority","NOT SPECIFIED"
50196,2017,"1200000",1148,"Yemen Humanitarian Response Plan 2017","Health","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50198,2017,"1245588",1148,"Yemen Humanitarian Response Plan 2017","Health","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50200,2017,"1200000",1148,"Yemen Humanitarian Response Plan 2017","Health","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51947,2017,"649747",1034,"Central African Republic 2017","Nutrition","4536","Action Contre la Faim - Action Against Hunger International","Custom Location","Bangui"
51947,2017,"649747",1034,"Central African Republic 2017","Nutrition","4536","Action Contre la Faim - Action Against Hunger International","Project Priority","C. Medium"
51947,2017,"649747",1034,"Central African Republic 2017","Nutrition","4536","Action Contre la Faim - Action Against Hunger International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48574,2017,"383324",552,"Somalia 2017","Water Sanitation Hygiene","1850","World Vision International","Custom Location","South Central"
48574,2017,"383324",552,"Somalia 2017","Water Sanitation Hygiene","1850","World Vision International","Project Grouping 1","Water, Sanitation and Hygiene"
48574,2017,"383324",552,"Somalia 2017","Water Sanitation Hygiene","1850","World Vision International","Project Grouping 2","A - High"
48574,2017,"383324",552,"Somalia 2017","Water Sanitation Hygiene","1850","World Vision International","Project Priority","A - High"
48574,2017,"383324",552,"Somalia 2017","Water Sanitation Hygiene","1850","World Vision International","Subset Of Plan","Pre-famine scale up"
48574,2017,"383324",552,"Somalia 2017","Water Sanitation Hygiene","1850","World Vision International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50687,2017,"108000",1126,"Kenya Flash Appeal 2017","Education","2915","United Nations Children's Fund","Custom Location","NOT SPECIFIED"
50687,2017,"108000",1126,"Kenya Flash Appeal 2017","Education","2915","United Nations Children's Fund","Project Priority","NOT SPECIFIED"
48310,2017,"1077825",1140,"occupied Palestinian territory 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Custom Location","Projects coverning just Gaza"
48310,2017,"1077825",1140,"occupied Palestinian territory 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Project Priority","Top"
48310,2017,"1077825",1140,"occupied Palestinian territory 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48700,2017,"535050",552,"Somalia 2017","Health","8605","International Medical Corps UK","Custom Location","South Central"
48700,2017,"535050",552,"Somalia 2017","Health","8605","International Medical Corps UK","Project Grouping 1","Health"
48700,2017,"535050",552,"Somalia 2017","Health","8605","International Medical Corps UK","Project Grouping 2","A - High"
48700,2017,"535050",552,"Somalia 2017","Health","8605","International Medical Corps UK","Subset Of Plan","General HRP"
48700,2017,"535050",552,"Somalia 2017","Health","8605","International Medical Corps UK","Project Priority","A - High"
48700,2017,"535050",552,"Somalia 2017","Health","8605","International Medical Corps UK","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50686,2017,"1640499",1126,"Kenya Flash Appeal 2017","Food Security","4399","Food and Agriculture Organization of the United Nations","Custom Location","NOT SPECIFIED"
50686,2017,"1640499",1126,"Kenya Flash Appeal 2017","Food Security","4399","Food and Agriculture Organization of the United Nations","Project Priority","NOT SPECIFIED"
50706,2017,"21963086",1126,"Kenya Flash Appeal 2017","Nutrition","3049","World Food Programme","Project Priority","NOT SPECIFIED"
50706,2017,"21963086",1126,"Kenya Flash Appeal 2017","Nutrition","3049","World Food Programme","Custom Location","NOT SPECIFIED"
50691,2017,"4456115",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","Project Priority","NOT SPECIFIED"
