id,text,predicted_class,predicted_confidence
236453,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,Full,0.9891851
239776,"Voucher distribution against fodder for cows, sheep, and poultry in the Southern areas in Al-Quneitra -Jiba",Full,0.9519715
244960,"Improvement of water supply, cash assistance and protection measures for internally displaced persons, returnees and host communities in Nineva2",Partial,0.10530886
249898,Distribution of cash Regular Food Assistance and RTEs for the most vulnerable people in North West Syria,Full,0.9785257
250939,Towards an inclusive national social protection system and accelerating decent job opportunities for Syrians and vulnerable Jordanians,Partial,0.28698298
250940,Towards an inclusive national social protection system and accelerating decent job opportunities for Syrians and vulnerable Jordanians,Partial,0.28698298
251002,Transforming national dialogue for the development of an inclusive national Social Protection system for Lebanon,Full,0.8978407
251003,Transforming national dialogue for the development of an inclusive national Social Protection system for Lebanon,Full,0.8978407
252741,"Forecast-based Action and Shock Responsive Social Protection in Provinces 5 and Sudhur Paschim, Nepal",Partial,0.06805911
252742,"Forecast-based Action and Shock Responsive Social Protection in Provinces 5 and Sudhur Paschim, Nepal",Partial,0.06805911
260923,"Lebanon Crisis Response Plan (LCRP).
NRC (Norwegian Refugee Council)	LB-21-001	12/8/2021	Solidarités International	Lebanon	Lebanon Crisis Response Plan (LCRP)		IM	Third party CASH moniroting	Financial		Partially paid	50,086	EUR	50,697	2020; 2021;2022	7,155	28,621	14,310	8/19/2022		""""""""Rim Osman
gp.coo@solidarites-liban.org""""""""
NRC (Norwegian Refugee Council)	TF-MADAD/2021/T04.277	7/6/2021	Solidarités International	Lebanon	Lebanon Crisis Response Plan (LCRP)		IM	Third party CASH moniroting	Financial		Partially paid	87,650	EUR	88,719	2020; 2021;2022	12,521	50,086	25,043	8/19/2022		""""""""Rim Osman
gp.coo@solidarites-liban.org""""""""",Full,0.6664424
263022,"Emergency Social Safety Net Assistance for Refugees in Turkey 
(2020 portion)",Full,0.6621529
263030,"Emergency Social Safety Net Assistance for Refugees in Turkey 
(2020 portion)",Full,0.6621529
278704,"RMRP for Venezuela
Integration
Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico",Full,0.95904267
284230,Scaling up Forecast based Financing/Early Warning Early Action (FbF/EWEA) and Shock Responsive Social Protection (SRSP)  with innovative use of climate risk information for disaster resilience in ASEAN,Partial,0.35281506
284233,"Support Ecuadorian social protection system through improving the government’s capacity to respond to the immediate needs of most affected vulnerable population groups, in the context of the response to the COVID-19 emergency",Full,0.6149899
203034,"Improving access to health, nutrition, WASH, education, child protection and cash benefits for vulnerable children and their families in Somalia (program-based project funding)",Partial,0.041437797
209156,Life-saving humanitarian assistance for refugees and vulnerable Jordanians in Jordan through community health and cash for health assistance,Partial,0.38024518
210175,"Global: Contribution 2020-2021 to UN Common Cash System (UNCSS) Field Support Team,  Multiyear 2020 -2021, total amount CHF 400,000 (7F-10520.01)",Full,0.9791798
210309,Emergency food assistance over cash assistance in Iraq,Full,0.9666414
210833,"Cash Transfers for Food; Local, Regional, and International Procurement		
(USAID/FFP)",Full,0.990729
211084,"Multisectoral humanitarian aid, including multipurpose cash transfer, for conflict victims in the DR Congo",Full,0.9627317
212519,"Worldwide: """"""""ICRC Secondment of a Cash Transfers
Programme Officer"""""""":Protection, Multi-year, 2020-2021, total amount CHF210,000 (Z7H514500007)",Full,0.98292637
213455,"Support Ecuadorian social protection system through improving the government’s capacity to respond to the immediate needs of most affected vulnerable population groups, in the context of the response to the COVID-19 emergency",Full,0.6149899
213526,"Measures under SO2 include technical support for the implementation of the National Aid Fund (NAF) as the core of the national security system and support for the school meal program. To implement the NAF, WFP will assist partners in the analysis, mapping, digitization and creation of a cash transfer platform. In addition, the Ministry of Education will continue to be supported in driving the pilot project """"""""Healthy kitchen model"""""""". Schoolchildren in the host communities as well as in camps benefit from the provision of healthy, locally produced meals. This approach is complemented by educational events on behavior change for parents and children. In schools outside the pilot region, WFP continues the distribution of fortified date bars.",Partial,0.46006644
215011,"Multisectoral humanitarian assistance via cash and in kind in the sectors of food security, water, sanitation and hygiene and humanitarian protection in the form of legal assistance for people in need in the states of Táchira, Zulia and Bolívar",Partial,0.08848495
215418,"HH for Malian refugees, internally displaced persons and host communities in Tahoua, in the areas of CASH, WASH and food security and Covid-19 prevention activities. The 500.000 € Covid 19 Share is under the Project: AA-S09-321.50 NER 01/20 COV",Partial,0.36440343
185808,"Provision of crop and vegetable seeds, tools, fishing kits, agriculture trainings, food processing, post harvest management, cash/voucher for assets (roads, dykes), construction of 1 school building, WASH (latrines, boreholes).",Partial,0.029813865
216427,"Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations. Multi year 2020-2021-2022, total amount CHF 1,616,851 (7F-10006.02)",Full,0.62294424
216548,"South Sudan, WVI: Building Resilience through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country. Multi year 2020-2021-2022 , total amount CHF 1,600,000 (7F-10528.01.01)",Full,0.75060344
207520,Cash support to orphans and needy people in Tajikistan,Full,0.99236953
218771,"Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel",Partial,0.03792968
219289,"Joint Program WFP and UNICEF: """"""""Expansion of social safety nets in the Covid-19 context"""""""" (Social Protection in the Sahel) - BMZ- (multiyear - 2020 portion of EUR 27,000,000)",Full,0.61361474
221914,"The project aims to cushion the economic consequences of the COVID-19 pandemic through cash transfer programs, strengthen the social safety net and improve the food security of (pregnant) women and small children under 2 years in the provinces of Kassala and Red Sea.",Partial,0.4522844
222019,"Humanitarian assistance in food and nutrition (incl. cash), WASH, shelter and protection sectors for conflict affected IDPs in Kachin State, Myanmar",Partial,0.04152385
224511,"Support of UNRWA's COVID measures in the Palestinian territories (food aid, hygiene measures and cash benefits)",Partial,0.07242308
224959,Cash-based Emergency Food Assistance and SGBV Rumbek. Multi year 2020/2021/2022 (7F-10525.01),Full,0.80011684
225040,"Secondment: a Cash Expert to the Cash Learning Partnership (CaLP) , Multi-year, 2020-2021, total amount CHF 220,000 (Z7H514500019)",Full,0.9913715
225047,"Secondment of a Social Protection Officer (CBT)"""""""", Multi-year, 2020-2021, total amount CHF 220,000 (Z7H514500032)",Full,0.98913515
225632,"Project continuation of the Cash Monitoring, Evaluation, Accountability and Learning Organizational Network (CaMEALeON) in Lebanon",Full,0.9465691
231114,Multipurpose Cash Assistance to vulnerable Venezuelan and Colombian households,Full,0.9929137
232590,Cash benefits and disaster preparedness to empower the most vulnerable communities in South sudan,Partial,0.10476164
234923,Early recovery grants and Home gardening and conditional cash grant for food.,Partial,0.41018152
226609,"Senior Project Officer (Cash Based Interventions CBI) Secondment, Gaziantep Turkey. multi year 2020-2021. 2020 total amount CHF 183,333  (Z7H414400081)",Full,0.9761031
242445,"Food E-voucher Assistance Venezuelan Migrants in La Guajira and Arauca, Colombia",Full,0.95066583
208458,Strengthening the resilience of the displaced people in A'zaz via multi-purpose voucher,Full,0.97692424
208492,Emergency Life-saving for the newly IDPs in the north Aleppo governorates by providing Multi-Purpose Cash Grants (MPGs),Full,0.98461205
208502,Food and Cash Emergency Response for IDPs in Northwest Syria,Partial,0.036349837
208504,"Improving Food Security, Food Safety, and Living Standards of Vulnerable Populations in Northwest Syria through food voucher support",Full,0.6535848
165463,Implementation of SDC/HA Operational Concept on Cash Transfer Programming (CTP) Portion of multiyear 2017-2020; total amount 600 000 CHF. (7F-07880.05),Full,0.9358515
191797,"Humanitarian assistance in the fields of nutritition (with Cash-measures), water and sanitation, and shelter for IDPs in Nordshan and Kachin/Myanmar (2020 portion)",Partial,0.036827274
191907,"Immediate humanitarian assistance to the most vulnerable Syrian refugees in Hatay province through case management, seasonal cash support and emergency shelter repair. (2020 portion)",Partial,0.09200931
191947,"Emergency humanitarian assistance through the distribution of cash and the diversification of livelihoods for displaced persons, returnees and host communities in the Upper Nile region",Partial,0.18109742
