id,text
216801,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan
216804,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians
216820,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement
216865,COVID-19: Cash Assistance for the vulnerable people affected by COVID-19 in 6 most affected Ecuadorian Provinces  (7F-10608.01)
217177,Projet d’urgence multisectoriel et d’assistance en espèces à Bangui
217178,Projet d’urgence multisectoriel et d’assistance en espèces à Bangui
217190,Assistance d’urgence intégrée par transfert monétaire aux populations hôtes de la localité de Bria (Haute Kotto)
217214,Projet d’urgence multisectoriel et d’assistance en espèces à Bangui
217241,"Critical food assistance needs, including through cash assistance, as well as enable ongoing logistics and transport capacity to maintain the continuity of food supply chains"
217297,Yemen Humanitarian Crisis- Yemen Social Protection Programme (YeSP)
217306,Support to Displaced People and Migrants - Social Protection
217307,Support to Displaced People and Migrants - Social Protection
217442,Cash assistance for Syrian refugees and host communities in Lebanon Phase 4
217533,"Enhancement of coping mechanisms and reducing of protection risks for PWDs, WMBG during COVID-19, through increasing awareness and providing CASH assistance, PSS, and remote PFA services,  (Protection)"
216545,"SAWA.1 (Supporting the Affected With Assistance) Provision of Multi-Purpose Cash Assistance (MPCA) to 255 IDPs, returnees and host communities in Iraq-Hawija"
217284,Cash Consortium for Iraq Multi-Purpose Cash Assistance for the Most Vulnerable Households Impacted by COVID-19
240268,"Lebanon Beirut Explosion CASH Phase 2	Cash Transfer, Health & Medical Services"
240270,Multi-Purpose Cash Assistance to communities affected by consequences of COVID-19
240298,CASH/Emergency Response
240300,Food/CASH/Emergency Response
240302,Food/CASH/Emergency Response
240314,CASH/Emergency Response
240317,"""""""""1) Food/Cash
2) WASH
3) Return and Resettlement"""""""""
240318,"""""""""1) Food/Cash
2) WASH
3) Return and Resettlement"""""""""
240320,Humanitarian (In Kind and Cash)
240357,"Humanitarian Coordination, Info Management & Assessments, Water, Sanitation and Hygiene, Multipurpose Cash Assistance (USAID/BHA)"
240358,"Humanitarian Coordination, Info Management & Assessments, Water, Sanitation and Hygiene, Multipurpose Cash Assistance (USAID/BHA)"
240359,"Humanitarian Coordination, Info Management & Assessments, Water, Sanitation and Hygiene, Multipurpose Cash Assistance (USAID/BHA)"
240426,"Lebanon Crisis Response Plan (LCRP).
NRC (Norwegian Refugee Council)	LB-21-001	12/8/2021	Solidarités International	Lebanon	Lebanon Crisis Response Plan (LCRP)		IM	Third party CASH moniroting	Financial		Partially paid	50,086	EUR	50,697	2020; 2021;2022	7,155	28,621	14,310	8/19/2022		""""""""Rim Osman
gp.coo@solidarites-liban.org""""""""
NRC (Norwegian Refugee Council)	TF-MADAD/2021/T04.277	7/6/2021	Solidarités International	Lebanon	Lebanon Crisis Response Plan (LCRP)		IM	Third party CASH moniroting	Financial		Partially paid	87,650	EUR	88,719	2020; 2021;2022	12,521	50,086	25,043	8/19/2022		""""""""Rim Osman
gp.coo@solidarites-liban.org"""""""""
240452,"Responding to the immediate food needs of vulnerable IPC 3 or above IDPs in Mazar, Balkh, Afghanistan through cash programming"
226923,MITIGATION OF THE COVID-19 PANDEMIC SOCIO-ECONOMIC IMPACTS THROUGH CASH TRANSFERS
240696,Protection and cash assistance towards winterization and shelter repair for displaced Afghan households
226967,Provision of Multi-Purpose Cash Assistance to Newly Displaced Households in Yemen
227055,Mitigating the socio-economic impacts of the COVID-19 pandemic on livelihoods through Cash Transfer in the Kasai regions
240762,Capacity development cash grants. Protection
227138,"Provision NFI kits (Cash) and transitional shelter solutions for vulnerable people in Ad Dhale'e Gov. (Ad Dhale'e, Damt), Taiz Gov. (As Silw, Hayfan, Maqbanah, Al Mudhaffar) Ibb Gov. (AlDihar) Parameter (1,2)"
240915,"Réponse d’urgence en Articles Ménagers Essentiels à travers l’approche Foire ou Cash et In Kind à 2250 ménages déplacés et familles d’accueil affectés par la crise du sud-Ituri dans les zones de santé de Komanda et Lolwa, en Territoires d’Irumu et Mambasa, Province de l’Ituri en RD Congo"
240983,Safeguarding and Improving Food Security and Nutrition through Emergency Agriculture Inputs Package and Multipurpose Cash Assistance
241112,Multi-purpose cash assistance for Venezuelans and vulnerable Colombians (leader of VenEsperanza consortium); Asistencia multiproposito de efectivo (MPCA) para venezolanos y colombianos vulnerables (lider de concorcio)
241202,Monitoring of cash assistance as humanitarian aid through WFP and UNHCR. The project seek to improve the process and give advice trough evaluations and studies.
241233,"Urgent support for vulnerable syrian refugees in southern turkey through cash benefits, protection, winter assistence an COVID-19-support (2021 portion)"
227575,"The initiative aims at providing i) emergency food assistance to displaced o host populations in Burkina Faso as a response to the ongoing humanitarian crisis through the provision of food rations and vouchers (mobile money) for displaced persons and members of host families aii) resilience/early-recovery activities for IDPs and host families in the regions of Centre-North, Sahel and North in Burkina Faso."
241371,UNCONDITIONAL MULTIPURPOSE CASH TRANSFERS TO VULNERABLE CONGOLESE HOUSEHOLDS IN ITURI AND NORTH KIVU AND REINFORCING OF NUTRITION PACKAGE THROUGH INFANT AND YOUNG CHILD FEEDING (IYCF) ACTIVITIES
241372,UNCONDITIONAL MULTIPURPOSE CASH TRANSFERS TO VULNERABLE CONGOLESE HOUSEHOLDS IN ITURI AND NORTH KIVU AND REINFORCING OF NUTRITION PACKAGE THROUGH INFANT AND YOUNG CHILD FEEDING (IYCF) ACTIVITIES
241373,UNCONDITIONAL MULTIPURPOSE CASH TRANSFERS TO VULNERABLE CONGOLESE HOUSEHOLDS IN ITURI AND NORTH KIVU AND REINFORCING OF NUTRITION PACKAGE THROUGH INFANT AND YOUNG CHILD FEEDING (IYCF) ACTIVITIES
241455,-Ethiopie : améliorer la sécurité alimentaire et nutritionnelle ;-Jordanie : aide alimentaire de base mensuelle ;-Liban : aide alimentaire de base ;-OPT : fourniture d'une aide alimentaire générale mensuelle en nature et sous forme de coupons électroniques ;-Syrie : fourniture d'une aide alimentaire générale mensuelle.
241456,-Ethiopie : améliorer la sécurité alimentaire et nutritionnelle ;-Jordanie : aide alimentaire de base mensuelle ;-Liban : aide alimentaire de base ;-OPT : fourniture d'une aide alimentaire générale mensuelle en nature et sous forme de coupons électroniques ;-Syrie : fourniture d'une aide alimentaire générale mensuelle.
241457,-Ethiopie : améliorer la sécurité alimentaire et nutritionnelle ;-Jordanie : aide alimentaire de base mensuelle ;-Liban : aide alimentaire de base ;-OPT : fourniture d'une aide alimentaire générale mensuelle en nature et sous forme de coupons électroniques ;-Syrie : fourniture d'une aide alimentaire générale mensuelle.
241458,-Ethiopie : améliorer la sécurité alimentaire et nutritionnelle ;-Jordanie : aide alimentaire de base mensuelle ;-Liban : aide alimentaire de base ;-OPT : fourniture d'une aide alimentaire générale mensuelle en nature et sous forme de coupons électroniques ;-Syrie : fourniture d'une aide alimentaire générale mensuelle.
241459,-Ethiopie : améliorer la sécurité alimentaire et nutritionnelle ;-Jordanie : aide alimentaire de base mensuelle ;-Liban : aide alimentaire de base ;-OPT : fourniture d'une aide alimentaire générale mensuelle en nature et sous forme de coupons électroniques ;-Syrie : fourniture d'une aide alimentaire générale mensuelle.
241505,Unconditional life-saving food assistance to vulnerable Libyans through in-kind & e-voucher transfers and through monthly general food assistance and one-off rapid responses
241506,Unconditional life-saving food assistance to vulnerable Libyans through in-kind & e-voucher transfers and through monthly general food assistance and one-off rapid responses
241619,"Répondre aux besoins éducatifs et psychosociaux les plus urgents des étudiants de l'UNRWA durant la période novembre 2021 - octobre 2022 et couvrir 5 mois d'assistance en espèces pour 9.229 réfugiés palestiniens, dans le cadre d'un cycle d'assistance en espèces."
